V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103
1,-0.00285477320224794,0.000459044964491468,0.00216280351150334,-0.00773913465567502,0.000300048750591068,-0.00117817855828451,-0.00106535759464463,0.00321928710379177,0.00039656062738424,0.00242210935614614,0.00229838762851792,-0.000295372265395698,0.00182103450180254,0.000574840143694545,0.00063300102835032,-0.00345890675554982,-0.00134171220136366,-0.00249164781340914,0.00323103583158171,-0.00208868129368772,-0.00287692985409942,0.0014926328001346,-0.00175688682488622,0.000913952619638326,0.000732049807149491,-0.000222431612988122,-0.00363535613659001,-0.00325834287626706,0.00339819731841106,0.00102417215298525,-4.96157616476289e-05,-7.35190034270772e-05,0.00101170119395441,-0.00122374234347004,-0.00392428985465515,-0.000393686268589054,-0.00473492088885195,-0.00230564661759438,-0.000435130289381743,0.000161095588673023,0.00491047169317861,-0.00185443766365012,-0.00797375254152976,0.00419494281081972,-0.000722756391702236,-0.0035960963231464,0.000660155147163978,0.00031335230218878,0.00181056891919489,-0.00270384281847454,-0.00749321533492115,-4.83232802629393e-05,0.0025255318985042,0.00744643084535704,0.00364949354479715,-0.000641053028479324,-0.000702579400965592,-0.00206409500480469,-0.000950288258804619,-0.0063456563845988,0.00567457943392034,0.00436949921745451,-0.00730046113485242,0.00123814693312408,-0.000634338334066529,0.00419279873918273,-0.00316791043680797,0.00565212742328766,-0.00161906967253742,0.000757813388265376,-0.000240131909328612,0.00123269082796199,0.00126394028796359,-0.00236548245459883,-0.00120870557362108,0.00128425314807432,-0.00438724899834595,-0.00132939113101637,-0.00302833677283885,0.00322976404306376,-0.000894212925244643,0.00822109264432619,-0.00203650619224322,-0.00183454391315433,0.00183884065373061,-0.00198601689563087,-0.00365115313080374,-0.00307151455851441,-0.00324776934584834,0.00111704922608003,0.000170436576822374,-0.000519597572993599,-0.00130416429495703,-8.33717444240617e-06,-0.00247058816030239,0.00229646138952097,-0.000507268229399517,-0.00266311318119061,-0.00164551760112502,0.00591730674427351,-0.0346008075186753,-0.0763675583454705
-0.00285477320224794,1.34267110922803,-0.00424669177567308,-0.00202981827943683,0.00236322886973871,0.000776789315891777,5.44350793764325e-05,-0.000892317906199526,-0.00162719634836229,0.00105356538317871,0.00223386978038319,-0.00316274013051343,0.000252607906589671,0.000913534887652508,0.00140846854896814,0.00120797738629962,0.0045917649299316,-0.00292987168017632,0.0205518185919759,0.0113816233386773,0.000266318022138299,-0.000911539912245752,-0.00109362786543378,0.00472445951363211,0.000429525424986054,0.00085963890070572,7.99202458625731e-05,0.00850642465868517,0.00200225734685134,-0.000552837985331181,-0.000550618781941653,-0.000537992577614655,0.000951064677104519,-0.00138026492319161,-0.00487246467998578,-0.00851515402171419,-0.00121803601197608,0.00216551587370359,0.00862603108124177,0.000190829963539233,-0.00465970801364865,-0.00700658907521666,0.000905591517704802,-0.0044693413343546,-0.00673986045529847,-7.07379116027347e-05,0.000100426085923785,-0.000214506523504102,0.000480896216523773,-0.00660836807926746,0.00173847496605848,0.00129419768871778,-0.000216580758500609,0.000218921162296535,-0.00379071818400804,-0.000260871851302259,-2.2546366230787e-05,0.00185379624932471,0.00444406093582308,-0.000950721009349536,0.00442082748200202,0.00552696261002712,-0.00296439663469391,-0.00310024943024477,0.0067474166444173,0.00156608284100469,0.00195833068867214,0.00110259124722447,-0.00330127745695096,-0.00325365714154019,0.00326014071137314,-0.00131729331767567,-0.00175212198625425,0.00154753839685959,-0.00137484872793727,0.00597685129827706,-0.0111186846156022,0.000164696095484539,0.000587750467151339,-0.000643353821658203,-0.00374449921918531,0.0023754166165089,2.74845627609847e-05,0.00402821830343764,-0.0057517304121323,0.00152324530200174,-0.00151268994201344,0.00270738574335623,0.00555544812969397,0.00828589512866014,0.00131940978039999,-0.000500451858754994,-0.00459892402006003,-0.00286166920700254,-4.80635864568296e-08,0.000637890958504782,-0.00132908475295238,0.00245263006064826,-0.000123172158521304,0.00169206774977316,0.00979859518363594,1.58455983038154,1.56873540782386
0.000459044964491468,-0.00424669177567308,1.35203429746447,-0.00259398319015556,-0.00458796225588027,0.00242421394654056,-1.5739778283527e-05,-0.00227917545577435,-0.00110207507998897,-0.00469911297633875,-0.00469134207353517,-0.00106691832239341,-0.000247933161230087,-0.000260436669237708,0.0025548385190522,-0.000901115338023865,-0.00296734353216646,0.00777844819460721,-0.00423558188283007,-0.00926139730518037,-0.00265733217721963,-0.000886859967399004,0.00162703192920822,-0.00457939634226278,-0.000342051029633968,-0.00215556438067646,2.86816116119437e-05,0.000905742278983083,-0.0111800732121969,0.000580914474846263,-7.02136732196691e-05,-0.00102334939145418,-3.15346370556307e-06,-0.00173212104226179,-0.000446795316830019,-0.00427672416052593,0.00303445280608846,0.00475350057574347,-0.0046636526586323,-0.00120341178519587,-0.00921466965800228,0.00585248437894153,-9.0863699872547e-05,-0.000464707272036679,-0.00132137543709802,7.03378189547954e-05,0.00265137996777224,0.00185416265687482,0.00125410717067884,-0.0100268951268282,-0.00450703286942594,-0.00413204323074107,0.000490333072055825,-0.00268468822525811,-0.00139349296594996,0.00796169895286503,0.00243464696432511,-0.00176722227184223,-0.000813888386035739,0.00323174808613359,-0.0024676012898267,-0.00122380735107116,-0.00338148099097025,-0.00448242748968462,-0.000940393690224561,-0.000540452407587646,0.00623822712814266,-0.00157381464395876,0.0052278169934892,-0.00321024168383437,0.00804699729186992,-0.000622088994273079,-0.0133565957893178,0.000741861943178377,0.000461117572018925,0.00495665455327127,-0.00193969894798946,0.0055233345527087,0.00294598903068535,0.00148336886025191,0.00534301403215587,0.00366582560427467,-0.0067638492677455,0.0108549001487548,-0.00513465225653378,0.00202748774121782,0.000445941021121067,0.00846998186710619,0.00047080188102709,-0.00211917553246401,-0.000311924887825954,-0.000652959474305785,-0.00204033298220285,0.00264697028894675,-1.57736131649242e-05,0.00414457954173467,-0.00286503571458333,-0.00554566019152037,0.00308311450360199,0.00357727260875721,-0.00464728903708547,1.5558365656925,1.56430310471325
0.00216280351150334,-0.00202981827943683,-0.00259398319015556,0.786131400706417,-0.00249410386750875,-0.00148936575397707,0.00313033885891912,-0.0039524051335543,0.00057654456203511,0.000991438921163388,0.000168837309276044,-0.0019823388515937,2.54193449416275e-05,-0.00154186150471748,-0.00260052094225416,-0.00103880196334238,-0.00315922364919962,0.00165318523737175,-0.000233834847774635,0.00525490313497937,0.000379919910291797,0.0037906448986724,0.00158203584326084,0.00244335055330299,-0.00165277901285619,-0.000227721112212433,-3.27053386999433e-05,0.000239621267874916,0.00278622190579499,-0.000569360369902163,-0.00166470153128015,-0.000748216358885174,-0.000534702701457131,-0.00210298419761902,0.00422230992681903,-0.00245167555397657,0.00326064459347845,-0.00193604588510859,-0.00448399280819569,-2.71269620562637e-05,0.00212792973577607,0.00051068573660115,0.000940569600099342,0.000260754984674412,-0.00184015503185765,-0.000651987870593493,0.00328030237352037,-3.71901822999909e-05,-0.00147350929120845,-0.00410024549185147,-0.00368116022255388,-0.00667370487958991,-0.000158538918718774,-0.000828147428359697,-0.00674489109387899,-0.00372474059423583,0.000836993541878446,-0.000426738455150225,-0.000551971382685602,0.00221980625449493,-2.57540069838769e-05,-0.00135390740722153,0.00134036048576082,0.00796325263148628,0.00184374737671887,0.00292321839592383,0.00779278537728974,-0.000904951697598153,0.00417202059037553,-0.0010061353143863,-0.00084340578614374,-0.00567676257566327,0.00538482581339508,0.000258249135011077,0.000537211044678877,-0.000221580015412211,0.00760059422698176,-0.00168151563676269,0.000580477791897867,-0.00349600411968887,0.00297398347331036,-0.00384920474275502,0.000777726679335434,-0.0026667031300626,-0.000764951642934421,-0.00246541718878089,0.000350145834809097,-0.00507151971742976,0.00245853722496962,-0.00184498473910687,-0.000855300316394335,0.000664770637906999,0.00149983769966735,-0.00152168163593271,-8.87003981801919e-05,0.00298004622056278,0.00110477205051831,-7.18726638070178e-05,0.000816320961871461,0.00146309462975781,-0.00517397227331907,1.14742238285934,1.13788350333763
-0.00773913465567502,0.00236322886973871,-0.00458796225588027,-0.00249410386750875,0.64794891161955,0.000466949853773074,-0.00140392787117497,0.00201736958708953,0.00053676339057058,-0.00199556224256122,-0.00152783784143262,-0.00373064264602694,0.000840567463159247,0.00463108755091038,0.00305550369205771,0.00248555957502436,0.00273538939785054,0.00410309989958392,0.00242246919935613,-0.00368876869489844,0.00499657055909034,0.000720569588449369,0.00145936543736972,0.000489061226805983,-0.00103303078185209,-0.000180331267434624,0.00169344966698059,-0.00108518774310559,0.0112675416499849,-0.00167522672063376,-7.90918714543822e-05,0.000709229154064177,9.15968348293743e-06,0.000364840468097626,-0.000441652313664641,-0.00496417620897044,-0.00204675763926195,-0.00181720128161595,-0.0033621167972212,0.000291199618734992,-0.00259706856459212,-0.0012027088719826,0.00102712457799901,-0.000155152204926996,0.00212006500325299,0.000377588119088523,-0.00364891615975194,0.00130002419666855,-0.00104387715388274,-0.00719553582792556,0.00303965226089431,0.00103624664168466,-0.0012300905229997,3.23212065810609e-05,0.00425642765312856,-0.00383117021359686,0.00038190670353566,-0.00131843366289599,-0.00261718884373434,-0.00116070026491087,-0.000777951584665569,-0.0048312643701171,0.00194219652214145,-0.00153055810177543,-0.00178503821208095,0.000993122029749153,0.000643793545631498,-0.000863237980003422,0.00519755216853224,-0.000353729362540301,0.0013141638350236,0.00202135476159605,0.00676370622353634,-0.00131564624277265,0.00146667773835308,-0.00184390753377586,0.00414236434297171,0.00198274309361289,-0.000230448128411108,-0.0060101429699585,-0.00247727708768451,0.00138843787392579,-0.00205442554935428,-0.00541219924066285,0.00279182963130495,-0.000635590187837321,-0.00176230765953514,-0.000441190456837171,0.00497847259484613,0.00241741602945182,0.000752223237905592,-0.0022927906793518,0.00159627875723471,-0.00374122409009811,5.44539929790411e-05,0.00137202881064356,-0.000522593246312412,-0.000726793821960837,0.00144026073553754,-0.00381168986478207,-0.00174940356904745,0.769291171573865,0.722553983250621
0.000300048750591068,0.000776789315891777,0.00242421394654056,-0.00148936575397707,0.000466949853773074,0.185796440907948,-0.00231206780749081,-0.000992907786072771,-0.000566378147566074,0.000974670015849108,-0.00104536247376805,0.000378611633628226,-0.000307632743584127,-0.00041828827426465,0.000362000747593607,0.000427622482934969,-0.000266372955115993,-3.485373265731e-05,-0.000883132905589661,-0.00453138992687553,0.000738796963476789,-0.000305656197122383,-0.000159017770649292,-0.000155105862358536,0.00102120047490606,5.4056682248981e-05,0.000155107022656903,0.000110354324961523,-0.00427146368223967,-0.000436449416908848,0.000482648831408093,-0.000137808758287324,-0.000219211105454125,-0.000260851284415409,0.000683030806939699,0.00180658892596386,0.00174022320001501,0.000369188459240445,0.000487983334069577,0.000111232061960609,0.0016246413777025,-0.00408370211140464,0.00023495284203107,5.67107404696707e-05,-0.000252471402823256,-3.30133393538344e-05,-0.00133175999779625,0.000483342216836987,-0.000231249370863869,-0.00305336020724406,0.00100669344862898,-0.000420968552241535,0.000115103162116579,-2.37118556890619e-05,0.00411175481010872,0.00243874067288521,6.84985008050267e-05,-0.000481952249462945,0.000381870436604174,0.000198415917429103,-0.000263392670474075,-0.000387171292390236,-0.00214189113288395,0.00294551358891024,-0.00117428374988729,-0.000315034156439217,0.000665235002946301,-0.00146150094561113,-0.00164961531448307,-0.000108767718188855,0.000263656557906115,0.00228910900525433,0.00146017796067558,4.46171299753218e-05,-0.00116632770480239,0.00106101870322815,-0.000693083878824087,-0.000361517602151318,-0.000174519428385169,0.00193389181215415,0.00117520627095503,0.000362858293063639,-0.00159354065764686,0.00159668839530841,0.00243916308188446,0.000156047975993446,0.00217782961627273,-0.00124861165344533,-0.000387529530290116,-0.000348584002579293,0.000492164222044961,0.00104668215518448,0.00152964004104537,8.82788083544382e-05,0.000109200259389161,-0.00154111969507779,-0.000289855814258734,-0.00138316735356158,0.00185486728482471,0.000924505575546055,0.000847184015548649,0.326182309504897,0.343143653687478
-0.00117817855828451,5.44350793764325e-05,-1.5739778283527e-05,0.00313033885891912,-0.00140392787117497,-0.00231206780749081,0.589857501900938,0.00187578281908701,0.000548432193941654,-0.00151069466380681,0.00329702611869443,-0.0015656122873721,-0.000192318875379227,2.31939033015928e-07,-0.00397672465556513,0.001100239228999,-0.00195895230414758,-0.0063555990482075,-0.00415223019281089,0.00105368219679996,0.000714555167585696,-0.00171698832270548,0.00174269764525106,-0.00102713163636583,0.000482555695030039,-4.31588342589158e-06,0.00036613495310562,-0.00444579462468481,-0.00220720835614984,0.00280387543020153,8.1905983282611e-05,0.000436670603291957,-0.000523019518210618,0.000790026137498051,-0.00397692118147924,-0.000852980974104715,-0.00527424417151442,0.00200281893685993,0.00143262780057529,-0.00107950765482873,0.00164988519027664,-0.000723371553134319,0.000279708906939569,0.0110198899104243,0.00182473427726415,-0.00034148319295814,0.00191368727114436,-0.00355283550388233,-0.000572451786884502,0.00420972030761561,0.000682571380314143,-0.000414535130386214,0.000824350378833415,-0.00242287190870277,0.00475051946100224,-0.00567762864588106,0.000471649749208027,-0.000466647104282564,-5.25200200235367e-05,-0.000837897814695482,5.13581590189942e-05,-0.00427520354074586,0.0032921707985051,0.00281189313772105,-0.000972837203232123,-0.000296809126697781,0.00905187005189852,0.00177121062680392,-0.00610597516750702,0.00645564158429503,-0.00264404005609432,-0.00197733448007016,-0.00152885997178034,0.00160601105000796,-0.00122565986238767,-0.00186714262845001,-0.00571221899884179,0.000229900445991709,0.000427442391865246,-0.001153977241091,0.00150729381211498,-0.0023563317054282,-0.00357915873683741,0.0015760092405017,0.00360858360687146,0.000960738176181077,0.00093620146794752,0.00221153443712225,0.00290441067122443,-0.000192102132112092,0.00136930122836226,-0.00191553273457691,0.000914333514276512,-0.00425428277572811,-1.05129616629455e-05,0.00118714946150401,0.00178540065506797,-0.00061637655793734,7.72886991371243e-05,0.00448348047025397,-0.000646998068186302,0.602245927919504,0.604558014771117
-0.00106535759464463,-0.000892317906199526,-0.00227917545577435,-0.0039524051335543,0.00201736958708953,-0.000992907786072771,0.00187578281908701,0.539972787547309,-0.00127553630305786,0.00189933282835635,0.000995967108120965,-0.00121139475964043,-0.000104645101020171,-0.000515194866216801,-0.00299534408172156,-0.00106348225094943,-0.00490340511610456,-0.0033663654401088,-0.00306328639088267,-0.00639068747790859,-0.000566991116916136,0.00280580024650096,-0.00194370226107914,0.00155824161657046,0.000778321185066861,-0.000655077444369319,0.00126954527151853,0.00166043654746345,-0.00546615311427348,-0.00496899920699299,0.00176132615155078,0.000304006265423343,0.000173933411931044,-0.00069511420968995,0.00283569931311083,-0.000648798288954852,0.00136712414397392,0.00123206684704145,-0.00417484158674207,-0.000144412244128725,-0.00318509314494691,0.00102184019738014,0.000106658997901579,-0.00260714396191129,-0.0046274213979891,-0.000255250620477209,0.000330584691547026,-0.00379446334541373,7.40737118551146e-05,0.000382636191875281,-0.00280038256013016,-0.000519311811541942,-0.000744326043218103,0.00116535227365845,-0.00394549001797123,-0.0026490819650299,0.00116284535382364,0.00128242929650487,0.00112087230555002,-0.00147488522663719,-0.00117690950461578,0.00220605901530693,0.00222694950859711,-0.00329654159764822,-0.00194552288898564,0.000143879283923087,0.000615763472592229,0.00283684195366454,0.00221457608317446,-0.0014690040577259,-0.00389183802310784,0.00209430482379016,-0.00303156740354534,-0.00053138074318071,0.000522560376065888,0.00330364496868078,0.00240936767645576,0.00342362698936606,0.00204830113766332,-0.00307341167818646,-0.00252298198775245,0.00313314946606672,-0.00269807616541854,-0.00487889694023553,-0.00208645985712339,0.000748940089277608,0.000794828162223546,0.000737329496470943,-0.00389154558702608,-0.000580704853067999,-0.000251544393618196,-0.00157394399834169,-0.00245233200029089,-0.000173355763125638,-4.4805059181726e-05,-0.000968479859599664,0.000500741501858178,-8.79344115763811e-05,1.50050343701518e-05,-0.00366229078988622,0.00275986212849571,0.654509445887693,0.614312783868051
0.00321928710379177,-0.00162719634836229,-0.00110207507998897,0.00057654456203511,0.00053676339057058,-0.000566378147566074,0.000548432193941654,-0.00127553630305786,0.220530391498452,-0.000804251369756803,-0.00223135478833499,0.000396718902445734,-0.000238363282703135,-0.00203653876313117,-0.000526266348673985,-0.000800625029213513,0.00141945582943175,-0.000650135489002981,-0.00259330872280945,-0.000417003292869315,0.000310163712026061,-0.000949230104335823,0.00161067578634518,-0.00163007926202434,-0.000802017573877126,-0.000137519204112011,-0.000770095505575066,0.00201216487992982,0.000362057468144824,-0.00227001355684891,-0.000313095060335683,-0.000410418668055063,-3.39407869600086e-05,0.000340315152554992,0.00363657555424233,-8.06597169877511e-05,-0.000203373192283339,0.00170117888437762,-0.00176396949987045,-2.98700597449411e-05,0.00136847159537555,0.0032086641676503,-1.97591071967921e-05,0.000983129958448776,-0.00235614195546451,0.000144338170592338,0.000405550976839307,-0.000698002195723257,0.000105702385305584,-0.000152724107076301,-0.000598985817328113,-0.00424593644601341,0.00045981132864121,-0.0015296006657997,-0.00133445638873211,-0.00155265980833502,-1.70506053792537e-05,0.00066108708701039,0.00140123144802133,-0.000244075514715091,0.000207075129706734,0.00145394310952227,0.0010227974310907,0.00137715133216544,-0.00181197583322204,-0.000319632583969511,0.000548025370911419,-0.00165319974915873,-0.00204963514706603,0.000864600822779195,-0.000805760283909356,-0.0015528073435846,-0.000281431590239254,-0.00171564398407109,-0.000735898765453344,-6.43339716077775e-05,0.00240830518384737,-0.00114174325026741,0.000486328388395288,-0.00201525161711736,-0.000494302397716175,-0.00213325719747749,-0.00386207638208135,0.00147050973765799,0.00112963761830122,0.00119932311307509,0.00108887170092012,0.00128242192591542,0.00263256160736243,-0.00074543668784037,-0.000442501908328586,-0.00126089576198834,-0.00032937542724935,-0.00217772498382504,-2.59550154020767e-05,0.00175130103595474,-0.000396440303559768,0.00108484446385837,0.000159769620999651,-0.00128325021879655,-0.00102675227252997,0.303266621286407,0.294123095947605
0.00039656062738424,0.00105356538317871,-0.00469911297633875,0.000991438921163388,-0.00199556224256122,0.000974670015849108,-0.00151069466380681,0.00189933282835635,-0.000804251369756803,0.729215118830489,-0.00145645591492344,-0.000603645497371184,0.00069953136409607,-0.00390191961201836,-0.00424551426823602,0.000785021674806601,0.00568305791424851,-0.000204819685324549,-0.00250316982140824,0.00136967720125548,0.00274253294232133,-0.00139729823652549,0.00206735898114697,-0.00217866737955943,0.000451526740453911,0.000605963888628669,-0.000332958695655379,-0.00316977389004648,0.00501493777661925,0.000125673442838567,0.0010701382744271,0.00062431630975428,0.00120990251246469,5.47981225718187e-06,-0.0019271361590471,0.00383459026481058,0.00106177946590644,-0.000468984451383921,-0.00529873581433245,-0.000307989827055024,0.00310863739843905,-0.000682880791625615,0.000846624668203708,-0.00193968361226725,-0.00505890865435732,0.000565431333083227,0.00087884565309109,-0.000936731906306852,0.000433005236031297,0.00604446561848461,0.0014293202348038,0.00273297973564387,3.07481691054603e-05,0.00127581231883775,-1.71340447312755e-05,-4.59580727486526e-05,0.00105068294874724,0.00107675858864814,0.000712697860305079,-0.0020312374720344,0.00102694268904231,0.00377848828744358,-0.00345177508363562,-0.000736895623051026,-0.00376272699565178,-0.00143836009188179,0.000865135409399495,-0.00148235431431699,0.00113283408308956,-0.000589830677381161,-0.00756208098863965,0.00353016607265328,0.00537658886311287,-0.00231969658059501,-0.00149740931413095,-0.00293180382369918,0.00360809422955466,-0.000452714283079825,0.00155272081476592,0.00432604446284316,0.000750079451194482,-0.000209408057957549,0.00613604674176881,0.00775973694022398,0.000221864248381693,0.000437679878934348,-0.000241024065253566,0.00322209820934427,-0.000529902294880698,0.00111205499846859,-0.000457726826770327,-0.00258226186343908,3.64584274755825e-05,0.000749781680993259,-6.13915875166836e-05,-0.000454776153420666,0.000375156177298324,0.00353402053736166,-0.00159254281712705,-0.00170255121966609,-0.0033067650963137,0.756112531782504,0.788955731794469
